schema,id,record_id,record_id_scheme,source_native_id,source_native_type,canonical_source_url,title,description,url,publisher,publisher_id,authority_tier,record_type,kind,source_family,source_families,source_native_ids,jurisdiction,jurisdiction_state,audience,access_model,access_state,authentication,licence,licence_state,rights_state,rights_ref,authority_role,derivation,lifecycle_state,evidence_refs,cadence,cadence_state,formats,topics,languages,language_state,curation,publisher_last_updated,observed_at,caveats,caveat_ids,source_urls
okf-hmlr-record.v2,hmlr-222d8485649389a101c52234,hmlr-222d8485649389a101c52234,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/address-for-service-pg55,guidance,https://www.gov.uk/government/publications/address-for-service-pg55,Address for service (PG55),This guide explains HM Land Registry practice about addresses for service entered in the register (practice guide 55).,https://www.gov.uk/government/publications/address-for-service-pg55,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,guidance,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/address-for-service-pg55,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,guidance,,unknown,source-native,2026-05-18T05:00:04Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/address-for-service-pg55
okf-hmlr-record.v2,hmlr-864c7e17deb9e7671f63e1b8,hmlr-864c7e17deb9e7671f63e1b8,sha256(source_family NUL source_native_id)-24,github:LandRegistry/address-search-api,software-repository,https://github.com/LandRegistry/address-search-api,address-search-api,,https://github.com/LandRegistry/address-search-api,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/address-search-api,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-12-11T10:34:26Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/address-search-api
okf-hmlr-record.v2,hmlr-d918ef38c92a66f6d73275cb,hmlr-d918ef38c92a66f6d73275cb,sha256(source_family NUL source_native_id)-24,github:LandRegistry/address-search-prototypes,software-repository,https://github.com/LandRegistry/address-search-prototypes,address-search-prototypes,Address searching prototypes,https://github.com/LandRegistry/address-search-prototypes,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/address-search-prototypes,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | JavaScript,,unknown,source-native,2023-12-13T10:28:43Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/address-search-prototypes
okf-hmlr-record.v2,hmlr-3397550f536037182ec87f14,hmlr-3397550f536037182ec87f14,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/administration-and-receivership-pg36,guidance,https://www.gov.uk/government/publications/administration-and-receivership-pg36,Administration and receivership (PG36),How to deal with applications involving administration and receivership under the provisions of the Insolvency Act 1986. (Practice guide 36).,https://www.gov.uk/government/publications/administration-and-receivership-pg36,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,guidance,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/administration-and-receivership-pg36,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,guidance,,unknown,source-native,2026-06-01T05:00:01Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/administration-and-receivership-pg36
okf-hmlr-record.v2,hmlr-94d99be1ff64f9207225bd70,hmlr-94d99be1ff64f9207225bd70,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/adverse-possession-of-1-unregistered-land-and-2-registered-land-where-a-right-to-be-registered-was-acquired-before-13-october-2003-pg5,guidance,https://www.gov.uk/government/publications/adverse-possession-of-1-unregistered-land-and-2-registered-land-where-a-right-to-be-registered-was-acquired-before-13-october-2003-pg5,Adverse possession of (1) unregistered land and (2) registered land where a right to be registered was acquired before 13 October 2003 (PG5),Guidance on adverse possession where a right to be registered was acquired before 13 October 2003 (practice guide 5).,https://www.gov.uk/government/publications/adverse-possession-of-1-unregistered-land-and-2-registered-land-where-a-right-to-be-registered-was-acquired-before-13-october-2003-pg5,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,guidance,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/adverse-possession-of-1-unregistered-land-and-2-registered-land-where-a-right-to-be-registered-was-acquired-before-13-october-2003-pg5,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,guidance,,unknown,source-native,2026-06-01T05:00:01Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/adverse-possession-of-1-unregistered-land-and-2-registered-land-where-a-right-to-be-registered-was-acquired-before-13-october-2003-pg5
okf-hmlr-record.v2,hmlr-b5f2ec9d9f5d56c428d32e19,hmlr-b5f2ec9d9f5d56c428d32e19,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/adverse-possession-of-registered-land,guidance,https://www.gov.uk/government/publications/adverse-possession-of-registered-land,Adverse possession of registered land (PG4),Guidance about adverse possession of registered land. Aimed at conveyancers (practice guide 4).,https://www.gov.uk/government/publications/adverse-possession-of-registered-land,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,guidance,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/adverse-possession-of-registered-land,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,guidance,,unknown,source-native,2026-02-02T06:00:03Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/adverse-possession-of-registered-land
okf-hmlr-record.v2,hmlr-a8d241300bc4494af0971d0d,hmlr-a8d241300bc4494af0971d0d,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/adverse-possession-of-rentcharge-statement-of-truth-st2,form,https://www.gov.uk/government/publications/adverse-possession-of-rentcharge-statement-of-truth-st2,Adverse possession of rentcharge: statement of truth (ST2),Form ST2: Statement of truth in support of an application based upon adverse possession of a rentcharge.,https://www.gov.uk/government/publications/adverse-possession-of-rentcharge-statement-of-truth-st2,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,form,form,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/adverse-possession-of-rentcharge-statement-of-truth-st2,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,form,,unknown,source-native,2018-05-25T05:00:24Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/adverse-possession-of-rentcharge-statement-of-truth-st2
okf-hmlr-record.v2,hmlr-b7aff4e58b4454cf6287880f,hmlr-b7aff4e58b4454cf6287880f,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/adverse-possession-notification-adv2,form,https://www.gov.uk/government/publications/adverse-possession-notification-adv2,Adverse possession: notification (ADV2),Application form ADV2: register as a person to be notified of an application for adverse possession.,https://www.gov.uk/government/publications/adverse-possession-notification-adv2,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,form,form,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/adverse-possession-notification-adv2,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,form,,unknown,source-native,2023-08-29T05:00:04Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/adverse-possession-notification-adv2
okf-hmlr-record.v2,hmlr-5928f7fb1fd28f98206fb647,hmlr-5928f7fb1fd28f98206fb647,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/adverse-possession-registration-adv1,form,https://www.gov.uk/government/publications/adverse-possession-registration-adv1,Adverse possession: registration (ADV1),Application form ADV1: registration of a person in adverse possession.,https://www.gov.uk/government/publications/adverse-possession-registration-adv1,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,form,form,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/adverse-possession-registration-adv1,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,form,,unknown,source-native,2023-08-29T05:00:04Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/adverse-possession-registration-adv1
okf-hmlr-record.v2,hmlr-177dbe95889b258e3ac76555,hmlr-177dbe95889b258e3ac76555,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/adverse-possession-statement-of-truth-st1,form,https://www.gov.uk/government/publications/adverse-possession-statement-of-truth-st1,Adverse possession: statement of truth (ST1),Form ST1: Statement of truth in support of an application for registration based upon adverse possession.,https://www.gov.uk/government/publications/adverse-possession-statement-of-truth-st1,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,form,form,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/adverse-possession-statement-of-truth-st1,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,form,,unknown,source-native,2018-05-25T05:00:23Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/adverse-possession-statement-of-truth-st1
okf-hmlr-record.v2,hmlr-9a71f803e5a09becbae431fd,hmlr-9a71f803e5a09becbae431fd,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/agreed-notice-registration-an1,form,https://www.gov.uk/government/publications/agreed-notice-registration-an1,Agreed notice: registration (AN1),Application form AN1: enter an agreed notice in the register.,https://www.gov.uk/government/publications/agreed-notice-registration-an1,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,form,form,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/agreed-notice-registration-an1,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,form,,unknown,source-native,2026-01-06T12:16:53Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/agreed-notice-registration-an1
okf-hmlr-record.v2,hmlr-669a30c7cc2695f41d19cf97,hmlr-669a30c7cc2695f41d19cf97,sha256(source_family NUL source_native_id)-24,github:LandRegistry/ai-assistant-whitelabel,software-repository,https://github.com/LandRegistry/ai-assistant-whitelabel,ai-assistant-whitelabel,White label prototype is a generalised version of an AI assistant for caseworkers,https://github.com/LandRegistry/ai-assistant-whitelabel,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/ai-assistant-whitelabel,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,active,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,HTML,,unknown,source-native,2026-01-12T17:55:18Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/ai-assistant-whitelabel
okf-hmlr-record.v2,hmlr-519ac8b841a7b1f59ad1cc39,hmlr-519ac8b841a7b1f59ad1cc39,sha256(source_family NUL source_native_id)-24,github:LandRegistry/ai-made-prototype-experiments,software-repository,https://github.com/LandRegistry/ai-made-prototype-experiments,ai-made-prototype-experiments,using AI tools to make prototypes - some experimentation,https://github.com/LandRegistry/ai-made-prototype-experiments,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/ai-made-prototype-experiments,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,active,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,HTML,,unknown,source-native,2025-06-09T11:43:43Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/ai-made-prototype-experiments
okf-hmlr-record.v2,hmlr-729444794e4ea87c5601f7bb,hmlr-729444794e4ea87c5601f7bb,sha256(source_family NUL source_native_id)-24,github:LandRegistry/ai-ucd-prompts-and-scripts,software-repository,https://github.com/LandRegistry/ai-ucd-prompts-and-scripts,ai-ucd-prompts-and-scripts,Ai prompts & scripts for user centred design in Government,https://github.com/LandRegistry/ai-ucd-prompts-and-scripts,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/ai-ucd-prompts-and-scripts,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,active,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,ai | design | govuk | HTML | prompt | user-centred-design,,unknown,source-native,2026-07-15T12:54:23Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/ai-ucd-prompts-and-scripts
